topic_str,post,label,seen?,new_id,ori_topic,pred_label
sen pass agree,get someone else's.,2,0,2420,sen pass agree,1
sen pass agree,You're wrong|,2,0,2421,sen pass agree,2
sen pass agree,you're wrong.,2,0,2422,sen pass agree,1
sen pass agree,"People can look it up, you're right.",2,0,2423,sen pass agree,1
sen pass agree,Good.,2,0,2424,sen pass agree,1
president obama legislation,"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",2,0,2425,president obama legislation,0
workers obamacare jobs,"The policies of the last four years have seen incomes in America decline every year for middle income families, now down dollar four thousand three hundred during your term.",2,0,2426,workers obamacare jobs,2
jobs economy job,Twenty three million Americans still struggling to find a good job.,2,0,2427,jobs economy job,1
jobs economy job,When you came to office thirty two million people on food stamps.,2,0,2428,jobs economy job,1
jobs economy job,"Today, forty seven million people on food stamps.",2,0,2429,jobs economy job,1
spending bipartisan obamacare,"When you came to office, just over dollar ten trillion in debt, now dollar sixteen trillion in debt.",2,0,2430,spending bipartisan obamacare,0
sen pass agree,It hasn't worked.,2,0,2431,sen pass agree,2
meeting discuss interview,You said by now we'd be at five.,2,0,2432,meeting discuss interview,2
jobs economy job,four percent unemployment.,2,0,2433,jobs economy job,1
jobs economy job,We're nine million jobs short of that.,2,0,2434,jobs economy job,1
sen pass agree,I've met some of those people.,2,0,2435,sen pass agree,1
meeting meet met,"I've met them in Appleton, Wisconsin.",2,0,2436,meeting meet met,1
meeting meet met,"I met a young woman in in Philadelphia who's coming out of out of college, can't find work.",2,0,2437,meeting meet met,1
workers obamacare jobs,I've been Ann was with someone just the other day that was just weeping about not being able to get work.,2,0,2438,workers obamacare jobs,1
jobs economy job,"It's just a tragedy in a nation so prosperous as ours, that the last four years have been so hard.",2,0,2439,jobs economy job,1
jobs economy job,"And that's why it's so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy.",2,0,2440,jobs economy job,1
education students school,And that's not going to happen by just hiring teachers.,2,0,2441,education students school,0
education students school,"Look, I love to I love teachers, and I'm happy to have states and communities that want to hire teachers do that.",2,0,2442,education students school,1
education students school,"By the way, I don't like to have the federal government start pushing its weight deeper and deeper into our schools.",2,0,2443,education students school,0
president obama legislation,Let the states and localities do that.,2,0,2444,president obama legislation,1
sen pass agree,I was a governor.,2,0,2445,sen pass agree,1
education students school,The federal government didn't hire our teachers.,2,0,2446,education students school,0
education students school,But I love teachers.,2,0,2447,education students school,1
businesses business economic,But I want to get our private sector growing and I know how to do it.,2,0,2448,businesses business economic,1
sen pass agree,Thank you.,2,0,2449,sen pass agree,1
meeting meet met,"Bob, Mister President, folks at Lynn University, good to be with you.",2,0,2450,meeting meet met,1
sen pass agree,I'm optimistic about the future.,2,0,2451,sen pass agree,2
icymi congrats congratulations,I'm excited about our prospects as a nation.,2,0,2452,icymi congrats congratulations,1
congratulations congrats happy,I want to see peace.,2,0,2453,congratulations congrats happy,1
syria obama war,I want to see growing peace in this country.,2,0,2454,syria obama war,1
sen pass agree,It's our objective.,2,0,2455,sen pass agree,1
syria war obama,We have an opportunity to have real leadership.,2,0,2456,syria war obama,2
syria obama war,America's going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure.,2,0,2457,syria obama war,2
jobs economy job,I also want to make sure that we get this economy going.,2,0,2458,jobs economy job,1
president obama legislation,And there are two very different paths the country can take.,2,0,2459,president obama legislation,1
spending bipartisan obamacare,"One is a path represented by the president, which at the end of four years would mean we'd have dollar twenty trillion in debt heading towards Greece.",2,0,2460,spending bipartisan obamacare,0
spending bipartisan obamacare,I'll get us on track to a balanced budget.,2,0,2461,spending bipartisan obamacare,1
president obama legislation,The president's path will mean continuing declining in take home pay.,2,0,2462,president obama legislation,0
workers obamacare jobs,I want to make sure our take home pay turns around and starts to grow.,2,0,2463,workers obamacare jobs,1
president obama legislation,The president's path will mean continuing declining in take home pay.,2,0,2464,president obama legislation,0
workers obamacare jobs,I want to make sure take home pay turns around and starts to grow.,2,0,2465,workers obamacare jobs,1
jobs economy job,The president's path means twenty million people out of work struggling for a good job.,2,0,2466,jobs economy job,1
jobs economy job,I'll get people back to work with twelve million new jobs.,2,0,2467,jobs economy job,1
jobs economy job,"I'm going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs.",2,0,2468,jobs economy job,1
jobs economy job,"America's going to come back, and for that to happen, we're going to have to have a president who can work across the aisle.",2,0,2469,jobs economy job,1
